noise number; onset time ms; duration ms
928; 31563.000000; 4.000000
929; 31583.000000; 1.000000
930; 31596.000000; 1.000000
931; 31600.000000; 1.000000
932; 31612.000000; 2.000000
933; 31624.000000; 2.000000
934; 31629.000000; 3.000000
935; 31635.000000; 3.000000
936; 31643.000000; 1.000000
937; 31648.000000; 1.000000
938; 31658.000000; 3.000000
939; 31666.000000; 1.000000
940; 31670.000000; 3.000000
941; 31682.000000; 3.000000
942; 31689.000000; 2.000000
943; 31694.000000; 2.000000
944; 31705.000000; 2.000000
945; 31717.000000; 3.000000
946; 31725.000000; 1.000000
947; 31729.000000; 2.000000
948; 31737.000000; 1.000000
949; 31739.000000; 4.000000
950; 31753.000000; 1.000000
951; 31760.000000; 1.000000
952; 31764.000000; 4.000000
953; 31772.000000; 1.000000
954; 31777.000000; 1.000000
955; 31783.000000; 1.000000
956; 31787.000000; 4.000000
957; 31796.000000; 5.000000
958; 31807.000000; 2.000000
959; 31810.000000; 3.000000
960; 31823.000000; 2.000000
961; 31834.000000; 3.000000
962; 31847.000000; 2.000000
963; 31871.000000; 1.000000
964; 31882.000000; 2.000000
965; 31894.000000; 3.000000
966; 31905.000000; 3.000000
967; 31912.000000; 3.000000
968; 31916.000000; 4.000000
969; 31928.000000; 4.000000
970; 31941.000000; 3.000000
971; 31953.000000; 3.000000
972; 31961.000000; 1.000000
973; 31965.000000; 1.000000
974; 31973.000000; 1.000000
975; 31975.000000; 3.000000
976; 31989.000000; 2.000000
977; 32000.000000; 2.000000
978; 32012.000000; 2.000000
979; 32024.000000; 2.000000
980; 32035.000000; 4.000000
981; 32048.000000; 1.000000
982; 32059.000000; 2.000000
983; 32071.000000; 2.000000
984; 32083.000000; 2.000000
985; 32117.000000; 4.000000
986; 32129.000000; 2.000000
987; 32142.000000; 2.000000
988; 32188.000000; 2.000000
989; 32201.000000; 2.000000
990; 32213.000000; 1.000000
991; 32224.000000; 2.000000
992; 32236.000000; 2.000000
993; 32247.000000; 3.000000
994; 32293.000000; 3.000000
995; 32307.000000; 2.000000
996; 32319.000000; 2.000000
997; 32342.000000; 2.000000
998; 32354.000000; 2.000000
999; 32487.000000; 5.000000
1000; 32495.000000; 4.000000
1001; 32504.000000; 1.000000
1002; 32509.000000; 2.000000
1003; 32539.000000; 1.000000
1004; 32558.000000; 1.000000
1005; 32562.000000; 2.000000
1006; 32567.000000; 2.000000
1007; 32575.000000; 1.000000
1008; 32586.000000; 2.000000
1009; 32591.000000; 1.000000
1010; 32597.000000; 2.000000
1011; 32602.000000; 2.000000
1012; 32610.000000; 2.000000
1013; 32615.000000; 1.000000
1014; 32622.000000; 1.000000
1015; 32633.000000; 4.000000
1016; 32644.000000; 2.000000
1017; 32649.000000; 3.000000
1018; 32656.000000; 3.000000
1019; 32660.000000; 3.000000
1020; 32667.000000; 3.000000
1021; 32671.000000; 4.000000
1022; 32680.000000; 2.000000
1023; 32685.000000; 2.000000
1024; 32691.000000; 3.000000
1025; 32703.000000; 3.000000
1026; 32716.000000; 2.000000
1027; 32721.000000; 1.000000
1028; 32727.000000; 2.000000
1029; 32762.000000; 2.000000
1030; 32780.000000; 1.000000
1031; 32786.000000; 2.000000
1032; 32798.000000; 2.000000
1033; 32810.000000; 1.000000
1034; 32821.000000; 2.000000
1035; 32826.000000; 2.000000
1036; 32833.000000; 2.000000
1037; 32836.000000; 3.000000
1038; 32844.000000; 3.000000
1039; 32848.000000; 3.000000
1040; 32856.000000; 2.000000
1041; 32869.000000; 1.000000
1042; 32879.000000; 3.000000
1043; 32885.000000; 1.000000
1044; 32891.000000; 7.000000
1045; 32916.000000; 1.000000
1046; 32925.000000; 5.000000
1047; 32933.000000; 3.000000
1048; 32939.000000; 1.000000
1049; 32945.000000; 1.000000
1050; 32952.000000; 1.000000
1051; 32959.000000; 1.000000
1052; 32963.000000; 2.000000
1053; 32968.000000; 1.000000
1054; 32998.000000; 1.000000
1055; 33005.000000; 1.000000
1056; 33022.000000; 1.000000
1057; 33035.000000; 1.000000
1058; 33046.000000; 1.000000
1059; 33056.000000; 3.000000
1060; 33062.000000; 1.000000
1061; 33069.000000; 1.000000
1062; 33091.000000; 3.000000
1063; 33102.000000; 4.000000
1064; 33109.000000; 2.000000
1065; 33116.000000; 1.000000
1066; 33121.000000; 1.000000
1067; 33127.000000; 2.000000
1068; 33138.000000; 3.000000
1069; 33145.000000; 1.000000
1070; 33150.000000; 3.000000
1071; 33163.000000; 1.000000
1072; 33169.000000; 1.000000
1073; 33173.000000; 3.000000
1074; 33186.000000; 2.000000
1075; 33209.000000; 2.000000
1076; 33217.000000; 1.000000
1077; 33222.000000; 1.000000
1078; 33234.000000; 2.000000
1079; 33246.000000; 1.000000
1080; 33258.000000; 2.000000
1081; 33263.000000; 1.000000
1082; 33269.000000; 2.000000
1083; 33276.000000; 1.000000
1084; 33280.000000; 2.000000
1085; 33293.000000; 1.000000
1086; 33305.000000; 1.000000
1087; 33311.000000; 1.000000
1088; 33315.000000; 3.000000
1089; 33321.000000; 1.000000
1090; 33329.000000; 1.000000
1091; 33333.000000; 3.000000
1092; 33340.000000; 2.000000
1093; 33351.000000; 2.000000
1094; 33359.000000; 1.000000
1095; 33364.000000; 1.000000
1096; 33374.000000; 3.000000
1097; 33380.000000; 3.000000
1098; 33386.000000; 1.000000
1099; 33397.000000; 4.000000
1100; 33404.000000; 1.000000
1101; 33458.000000; 2.000000
1102; 33472.000000; 2.000000
1103; 33622.000000; 3.000000
1104; 34505.000000; 2.000000
1105; 34518.000000; 3.000000
1106; 35102.000000; 1.000000
1107; 35181.000000; 56.000000
1108; 327.000000; 1.000000
1109; 1238.000000; 23.000000
1110; 1612.000000; 8.000000
1111; 1658.000000; 95.000000
1112; 1787.000000; 49.000000
1113; 1893.000000; 92.000000
1114; 2967.000000; 37.000000
1115; 3017.000000; 35.000000
1116; 3062.000000; 26.000000
1117; 3107.000000; 9.000000
1118; 3158.000000; 52.000000
1119; 3215.000000; 80.000000
1120; 3299.000000; 91.000000
1121; 3402.000000; 27.000000
1122; 3458.000000; 66.000000
1123; 4525.000000; 93.000000
1124; 5481.000000; 1.000000
1125; 6577.000000; 94.000000
1126; 8094.000000; 34.000000
1127; 8149.000000; 52.000000
1128; 8208.000000; 17.000000
1129; 8260.000000; 46.000000
1130; 8312.000000; 93.000000
1131; 8444.000000; 93.000000
1132; 8563.000000; 64.000000
1133; 8773.000000; 1.000000
1134; 11733.000000; 53.000000
1135; 12969.000000; 16.000000
1136; 13029.000000; 53.000000
1137; 13086.000000; 56.000000
1138; 13158.000000; 76.000000
1139; 16415.000000; 72.000000
1140; 16528.000000; 22.000000
1141; 16615.000000; 7.000000
1142; 17124.000000; 94.000000
1143; 17384.000000; 13.000000
1144; 17581.000000; 1.000000
1145; 17980.000000; 1.000000
1146; 17984.000000; 4.000000
1147; 18088.000000; 2.000000
1148; 18122.000000; 82.000000
1149; 18228.000000; 1.000000
1150; 19391.000000; 7.000000
1151; 19420.000000; 40.000000
1152; 19469.000000; 42.000000
1153; 19515.000000; 17.000000
1154; 19615.000000; 25.000000
1155; 19668.000000; 89.000000
1156; 19896.000000; 2.000000
1157; 20337.000000; 1.000000
1158; 20606.000000; 37.000000
1159; 20784.000000; 1.000000
1160; 20920.000000; 7.000000
1161; 22992.000000; 49.000000
1162; 23095.000000; 2.000000
1163; 23131.000000; 1.000000
1164; 23178.000000; 19.000000
1165; 23277.000000; 42.000000
1166; 24454.000000; 25.000000
1167; 24496.000000; 41.000000
1168; 24544.000000; 41.000000
1169; 25928.000000; 1.000000
1170; 25994.000000; 1.000000
1171; 26013.000000; 1.000000
1172; 26037.000000; 26.000000
1173; 26071.000000; 13.000000
1174; 26152.000000; 5.000000
1175; 26217.000000; 1.000000
1176; 26296.000000; 14.000000
1177; 26366.000000; 45.000000
1178; 28554.000000; 60.000000
1179; 29372.000000; 25.000000
1180; 30501.000000; 86.000000
1181; 31480.000000; 23.000000
1182; 31568.000000; 8.000000
1183; 31794.000000; 1.000000
1184; 35072.000000; 3.000000
